utc,family,ticker,side,target,ref,qual_score,qual_size,levels,book_depth,share_at_20
2026-09-07T09:03:53+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.4600,169.05,317.60,4,48301.35,0.10579
2026-09-07T09:03:53+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.6700,4821.92,4821.92,1,60661.11,0.00413
2026-09-07T09:03:53+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.3200,684.87,1144.87,2,207932.73,0.02837
2026-09-07T09:03:53+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.0900,496.00,1246.00,4,5489.00,0.03876
2026-09-07T09:03:53+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.7600,1135.00,1135.00,3,7088.00,0.01732
2026-09-07T09:04:54+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.1000,1186.00,2236.00,3,9434.39,0.01658
2026-09-07T09:04:54+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.8600,232.22,2265.70,4,18342.21,0.07929
2026-09-07T09:04:54+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.5000,581.09,581.09,1,15723.54,0.03327
2026-09-07T09:04:54+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.4700,409.00,2228.50,3,15186.17,0.04662
2026-09-07T09:04:54+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.5700,2361.77,2361.77,1,48796.03,0.00840
2026-09-07T09:04:54+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.4100,167.95,323.82,3,48491.06,0.10641
2026-09-07T09:04:54+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.4500,2107.50,2107.50,2,47119.96,0.00940
2026-09-07T09:04:54+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.5200,319.00,319.00,1,46243.39,0.05900
2026-09-07T09:04:54+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.6400,4302.62,4302.62,1,59976.14,0.00463
2026-09-07T09:04:54+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.3500,358.00,358.00,1,204525.46,0.05291
2026-09-07T09:04:54+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.0500,1252.00,1252.00,3,5375.00,0.01572
2026-09-07T09:04:54+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.7800,1132.00,1132.00,2,7085.00,0.01736
2026-09-07T09:05:55+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.3200,92.36,2204.00,5,14412.32,0.17800
2026-09-07T09:05:55+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.6500,119.71,2272.45,5,14905.44,0.14316
2026-09-07T09:05:55+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.5200,305.50,523.04,2,15649.49,0.06144
2026-09-07T09:05:55+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.4500,354.01,557.03,3,15580.74,0.05347
2026-09-07T09:05:55+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.6100,2328.26,2328.26,2,47692.60,0.00852
2026-09-07T09:05:55+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.3700,801.00,2559.00,3,48343.89,0.02436
2026-09-07T09:05:55+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.7300,1264.00,2314.00,3,49274.46,0.01558
2026-09-07T09:05:55+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.2400,2421.55,2421.55,2,46226.61,0.00819
2026-09-07T09:05:55+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.6500,2059.38,2059.38,1,171461.35,0.00962
2026-09-07T09:05:55+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.3400,339.05,339.05,1,180093.02,0.05570
2026-09-07T09:05:55+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.0500,1240.00,1240.00,2,5388.00,0.01587
2026-09-07T09:05:55+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.7800,1120.00,1120.00,2,7073.00,0.01754
2026-09-07T09:06:56+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.3100,194.69,2258.00,5,14445.32,0.09316
2026-09-07T09:06:56+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.6500,149.97,2316.60,6,14987.84,0.11766
2026-09-07T09:06:56+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.6600,240.74,2225.70,5,15314.65,0.07671
2026-09-07T09:06:56+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.3000,551.94,551.94,3,15570.15,0.03497
2026-09-07T09:06:56+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.5600,2195.00,2195.00,1,48342.83,0.00903
2026-09-07T09:06:56+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.4200,278.10,303.20,2,49771.07,0.06709
2026-09-07T09:06:56+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.6900,2214.00,2214.00,1,48751.13,0.00895
2026-09-07T09:06:56+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.2900,402.36,690.22,2,46669.93,0.04735
2026-09-07T09:06:56+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.5500,2902.76,2902.76,1,178467.04,0.00684
2026-09-07T09:06:56+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.4400,2197.82,2197.82,1,189501.15,0.00902
2026-09-07T09:06:56+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.0200,2306.00,2306.00,2,5308.00,0.00860
2026-09-07T09:06:56+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.8100,1120.00,1120.00,2,7073.00,0.01754
2026-09-07T09:07:58+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.4000,82.99,2275.70,9,14465.59,0.19419
2026-09-07T09:07:58+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.5700,529.70,529.70,2,15428.84,0.03638
2026-09-07T09:07:58+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.5300,305.34,672.36,2,15789.31,0.06147
2026-09-07T09:07:58+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.4300,624.50,2180.00,5,15161.21,0.03103
2026-09-07T09:07:58+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.5800,2115.00,2115.00,1,47443.28,0.00937
2026-09-07T09:07:58+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.4100,414.00,414.00,1,48878.63,0.04608
2026-09-07T09:07:58+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.7500,1274.50,2427.00,2,50075.61,0.01545
2026-09-07T09:07:58+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.2300,378.50,378.50,2,46806.24,0.05019
2026-09-07T09:07:58+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.7000,1773.69,1773.69,1,61691.92,0.01115
2026-09-07T09:07:58+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.2900,1178.71,1178.71,1,191173.53,0.01668
2026-09-07T09:07:58+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.0200,1121.00,1121.00,1,4123.00,0.01753
2026-09-07T09:07:58+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.8500,1120.00,1120.00,2,7073.00,0.01754
2026-09-07T09:08:59+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.3200,161.22,2266.00,5,14448.49,0.11036
2026-09-07T09:08:59+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.6000,413.35,2683.18,5,15335.83,0.04615
2026-09-07T09:08:59+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.7500,203.28,301.00,5,13510.55,0.08957
2026-09-07T09:08:59+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.2400,387.15,387.15,1,13435.06,0.04912
2026-09-07T09:08:59+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.5000,2144.00,2144.00,1,47462.94,0.00924
2026-09-07T09:08:59+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.4800,249.00,402.00,4,48438.49,0.07435
2026-09-07T09:08:59+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.9270,410.00,410.00,1,49811.30,0.04651
2026-09-07T09:08:59+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.0650,69.97,2176.65,3,33787.16,0.22230
2026-09-07T09:08:59+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.6800,2076.88,2076.88,1,174574.78,0.00954
2026-09-07T09:08:59+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.3100,1853.86,3455.31,2,183474.17,0.01067
2026-09-07T09:08:59+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.0100,13009.00,13009.00,2,13009.00,0.00154
2026-09-07T09:08:59+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.8800,297.50,1047.00,10,7001.00,0.06299
2026-09-07T09:10:00+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.1100,360.50,2251.00,5,10352.27,0.05256
2026-09-07T09:10:00+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.8700,146.70,321.70,5,16396.82,0.11998
2026-09-07T09:10:00+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.7100,502.08,909.47,3,15916.93,0.03831
2026-09-07T09:10:00+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.2300,626.00,2196.00,4,14904.27,0.03096
2026-09-07T09:10:00+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.5100,2174.80,2174.80,1,49075.08,0.00911
2026-09-07T09:10:00+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.4800,408.00,408.00,1,49759.85,0.04673
2026-09-07T09:10:00+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.9340,322.75,2346.00,3,50530.21,0.05835
2026-09-07T09:10:00+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.0500,443.93,443.93,1,33796.22,0.04311
2026-09-07T09:10:00+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.7800,1781.67,1781.67,1,34351.16,0.01110
2026-09-07T09:10:00+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.2100,2440.00,2440.00,1,181320.23,0.00813
2026-09-07T09:10:00+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.0100,10009.00,10009.00,2,10009.00,0.00199
2026-09-07T09:10:00+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.8800,260.00,1092.00,10,3926.00,0.07143
2026-09-07T09:11:01+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.0800,403.50,632.00,4,10006.46,0.04723
2026-09-07T09:11:01+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.8700,264.32,2338.70,7,16461.82,0.07034
2026-09-07T09:11:01+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.7400,501.83,893.67,2,13903.73,0.03833
2026-09-07T09:11:01+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.2300,86.34,604.20,8,13001.77,0.18807
2026-09-07T09:11:01+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.6000,2181.66,2181.66,1,49204.67,0.00908
2026-09-07T09:11:01+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.3800,686.00,2366.00,4,49871.95,0.02833
2026-09-07T09:11:01+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.9510,462.00,2394.00,4,51431.20,0.04149
2026-09-07T09:11:01+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.0480,257.04,2515.00,4,22825.05,0.07219
2026-09-07T09:11:01+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.8400,2332.00,2332.00,1,31211.32,0.00850
2026-09-07T09:11:01+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.1500,811.00,811.00,1,175585.26,0.02407
2026-09-07T09:11:01+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,0.0100,2221.00,2221.00,2,2221.00,0.00892
2026-09-07T09:11:01+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.8400,259.03,1091.00,10,3685.00,0.07168
2026-09-07T09:12:02+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.0500,819.48,819.48,2,8681.96,0.02382
2026-09-07T09:12:02+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.9000,227.50,313.00,3,16199.06,0.08081
2026-09-07T09:12:02+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.8200,612.35,2172.70,5,15215.76,0.03163
2026-09-07T09:12:02+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.1400,309.31,556.61,3,13158.42,0.06073
2026-09-07T09:12:02+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.7200,2223.00,2223.00,1,49141.68,0.00892
2026-09-07T09:12:02+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.2600,629.23,2305.45,4,49942.39,0.03081
2026-09-07T09:12:02+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.9000,2170.00,2170.00,1,50523.50,0.00913
2026-09-07T09:12:02+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.0900,105.06,638.00,3,37157.89,0.15992
2026-09-07T09:12:02+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.8800,2487.00,2487.00,1,31902.18,0.00798
2026-09-07T09:12:02+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.1100,2767.00,2767.00,1,172296.34,0.00718
2026-09-07T09:12:02+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,,0.00,3.00,0,3.00,0.00000
2026-09-07T09:12:02+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.9300,248.00,1080.00,9,4154.00,0.07463
2026-09-07T09:13:03+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.1400,204.07,490.30,6,9516.26,0.08926
2026-09-07T09:13:03+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.7900,120.99,339.04,7,12692.91,0.14186
2026-09-07T09:13:03+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.8900,485.28,813.56,2,15335.74,0.03958
2026-09-07T09:13:03+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.0800,204.95,485.70,4,8766.02,0.08891
2026-09-07T09:13:03+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.7500,255.50,341.00,2,48588.49,0.07260
2026-09-07T09:13:03+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.2400,2118.30,2118.30,1,48358.43,0.00935
2026-09-07T09:13:03+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.9160,2101.00,2101.00,1,39417.40,0.00943
2026-09-07T09:13:03+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.0820,415.00,415.00,1,25041.34,0.04598
2026-09-07T09:13:03+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.8000,578.07,578.07,1,30476.46,0.03344
2026-09-07T09:13:03+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.1900,2781.49,2781.49,1,171864.73,0.00714
2026-09-07T09:13:03+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,,0.00,0.00,0,0.00,0.00000
2026-09-07T09:13:03+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.9300,248.06,1095.00,9,4169.00,0.07461
2026-09-07T09:14:05+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,yes,300,0.1500,205.60,341.10,5,8765.36,0.08865
2026-09-07T09:14:05+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070515-15,no,300,0.7300,105.14,312.81,9,14476.81,0.15982
2026-09-07T09:14:05+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,yes,300,0.9500,358.00,358.00,1,15265.38,0.05291
2026-09-07T09:14:05+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070515-15,no,300,0.0300,1172.27,2240.27,3,3070.09,0.01677
2026-09-07T09:14:05+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,yes,300,0.7200,104.83,315.46,6,27814.94,0.16021
2026-09-07T09:14:05+00:00,KXSILVER15M,KXSILVER15M-26SEP070515-15,no,300,0.2500,222.69,307.07,3,27249.76,0.08241
2026-09-07T09:14:05+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,yes,300,0.9870,1175.59,2192.18,3,39091.23,0.01673
2026-09-07T09:14:05+00:00,KXWTI15M,KXWTI15M-26SEP070515-15,no,300,0.0100,972.19,972.19,1,2529.08,0.02016
2026-09-07T09:14:05+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,yes,300,0.7900,2002.00,2002.00,1,68574.47,0.00989
2026-09-07T09:14:05+00:00,KXGOLD15M,KXGOLD15M-26SEP070515-15,no,300,0.2000,913.65,913.65,1,59438.41,0.02142
2026-09-07T09:14:05+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,yes,1000,,0.00,0.00,0,0.00,0.00000
2026-09-07T09:14:05+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070515-XRP,no,1000,0.9700,336.00,1003.00,7,4437.00,0.05618
2026-09-07T09:15:06+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070530-30,yes,300,0.4800,460.00,2280.00,2,8202.23,0.04167
2026-09-07T09:15:06+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070530-30,no,300,0.3900,60.77,2166.70,6,8127.90,0.24762
2026-09-07T09:15:06+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070530-30,yes,300,0.4500,1198.50,2219.00,2,7167.90,0.01641
2026-09-07T09:15:06+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070530-30,no,300,0.4500,2342.00,2342.00,1,7332.90,0.00847
2026-09-07T09:15:06+00:00,KXSILVER15M,KXSILVER15M-26SEP070530-30,yes,300,0.5000,91.41,1130.00,3,18642.80,0.17952
2026-09-07T09:15:06+00:00,KXSILVER15M,KXSILVER15M-26SEP070530-30,no,300,0.4700,310.00,310.00,1,18993.80,0.06061
2026-09-07T09:15:06+00:00,KXWTI15M,KXWTI15M-26SEP070530-30,yes,300,0.4400,1084.00,1084.00,1,32510.96,0.01812
2026-09-07T09:15:06+00:00,KXWTI15M,KXWTI15M-26SEP070530-30,no,300,0.4400,314.75,362.00,2,29814.80,0.05975
2026-09-07T09:15:06+00:00,KXGOLD15M,KXGOLD15M-26SEP070530-30,yes,300,0.5100,1601.00,1601.00,1,194018.80,0.01234
2026-09-07T09:15:06+00:00,KXGOLD15M,KXGOLD15M-26SEP070530-30,no,300,0.4700,358.00,358.00,1,194342.80,0.05291
2026-09-07T09:15:06+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070530-XRP,yes,1000,0.1600,257.23,3840.00,7,3840.00,0.07214
2026-09-07T09:15:06+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070530-XRP,no,1000,0.6700,257.14,1080.00,9,6070.00,0.07216
2026-09-07T09:16:07+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070530-30,yes,300,0.5200,146.10,2346.60,9,15406.13,0.12041
2026-09-07T09:16:07+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070530-30,no,300,0.4500,102.24,2296.20,9,15424.40,0.16361
2026-09-07T09:16:07+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070530-30,yes,300,0.3900,244.29,587.16,3,14760.41,0.07567
2026-09-07T09:16:07+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070530-30,no,300,0.5900,296.58,907.32,3,15230.18,0.06318
2026-09-07T09:16:07+00:00,KXSILVER15M,KXSILVER15M-26SEP070530-30,yes,300,0.4100,2202.83,2202.83,2,34474.38,0.00900
2026-09-07T09:16:07+00:00,KXSILVER15M,KXSILVER15M-26SEP070530-30,no,300,0.5700,754.70,2418.63,3,34854.18,0.02582
2026-09-07T09:16:07+00:00,KXWTI15M,KXWTI15M-26SEP070530-30,yes,300,0.4000,371.50,371.50,3,49602.18,0.05109
2026-09-07T09:16:07+00:00,KXWTI15M,KXWTI15M-26SEP070530-30,no,300,0.5700,2484.27,2484.27,1,49631.74,0.00799
2026-09-07T09:16:07+00:00,KXGOLD15M,KXGOLD15M-26SEP070530-30,yes,300,0.5100,2950.74,2950.74,1,210879.70,0.00673
2026-09-07T09:16:07+00:00,KXGOLD15M,KXGOLD15M-26SEP070530-30,no,300,0.4800,1501.44,1501.44,1,214227.21,0.01315
2026-09-07T09:16:07+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070530-XRP,yes,1000,0.1000,266.29,1492.00,6,4614.00,0.06986
2026-09-07T09:16:07+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070530-XRP,no,1000,0.7000,257.14,1080.00,9,6073.00,0.07216
2026-09-07T09:17:08+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070530-30,yes,300,0.5800,250.31,2370.00,5,15524.23,0.07399
2026-09-07T09:17:08+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070530-30,no,300,0.3700,215.79,2221.30,6,15357.60,0.08482
2026-09-07T09:17:08+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070530-30,yes,300,0.3200,391.74,615.91,2,14746.16,0.04857
2026-09-07T09:17:08+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070530-30,no,300,0.6500,225.54,543.06,3,14884.80,0.08145
2026-09-07T09:17:08+00:00,KXSILVER15M,KXSILVER15M-26SEP070530-30,yes,300,0.3400,2264.00,2264.00,1,33629.39,0.00876
2026-09-07T09:17:08+00:00,KXSILVER15M,KXSILVER15M-26SEP070530-30,no,300,0.6400,692.58,2444.87,3,33327.36,0.02807
2026-09-07T09:17:08+00:00,KXWTI15M,KXWTI15M-26SEP070530-30,yes,300,0.4300,1615.60,2968.94,2,48921.82,0.01223
2026-09-07T09:17:08+00:00,KXWTI15M,KXWTI15M-26SEP070530-30,no,300,0.5400,2179.50,2179.50,3,47111.15,0.00909
2026-09-07T09:17:08+00:00,KXGOLD15M,KXGOLD15M-26SEP070530-30,yes,300,0.4000,344.00,344.00,1,212713.45,0.05495
2026-09-07T09:17:08+00:00,KXGOLD15M,KXGOLD15M-26SEP070530-30,no,300,0.5900,2307.00,2307.00,1,215910.58,0.00859
2026-09-07T09:17:08+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070530-XRP,yes,1000,0.0500,1121.00,1121.00,2,5364.00,0.01753
2026-09-07T09:17:08+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070530-XRP,no,1000,0.7800,1120.00,1120.00,2,7073.00,0.01754
2026-09-07T09:18:09+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070530-30,yes,300,0.6600,71.54,2262.13,7,15404.94,0.21849
2026-09-07T09:18:09+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070530-30,no,300,0.3100,119.31,2307.20,7,15475.37,0.14357
2026-09-07T09:18:09+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070530-30,yes,300,0.1900,407.35,407.35,1,13246.10,0.04680
2026-09-07T09:18:09+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070530-30,no,300,0.8000,213.94,2171.00,4,14604.34,0.08549
2026-09-07T09:18:09+00:00,KXSILVER15M,KXSILVER15M-26SEP070530-30,yes,300,0.2500,2128.80,2128.80,1,32426.19,0.00931
2026-09-07T09:18:09+00:00,KXSILVER15M,KXSILVER15M-26SEP070530-30,no,300,0.7400,162.92,302.82,3,32485.48,0.10934
2026-09-07T09:18:09+00:00,KXWTI15M,KXWTI15M-26SEP070530-30,yes,300,0.4100,489.14,764.29,3,47828.37,0.03928
2026-09-07T09:18:09+00:00,KXWTI15M,KXWTI15M-26SEP070530-30,no,300,0.5500,397.52,397.52,2,44605.07,0.04790
2026-09-07T09:18:09+00:00,KXGOLD15M,KXGOLD15M-26SEP070530-30,yes,300,0.2700,300.00,300.00,1,210233.38,0.06250
2026-09-07T09:18:09+00:00,KXGOLD15M,KXGOLD15M-26SEP070530-30,no,300,0.7200,2626.71,2626.71,1,216935.72,0.00756
2026-09-07T09:18:09+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070530-XRP,yes,1000,0.0200,1006.00,1006.00,1,4128.00,0.01949
2026-09-07T09:18:09+00:00,KXCRYPTOLEAD15M,KXCRYPTOLEAD15M-26SEP070530-XRP,no,1000,0.8700,490.00,1240.00,3,7073.00,0.03922
2026-09-07T09:19:11+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070530-30,yes,300,0.5900,85.47,2232.70,5,15375.51,0.18963
2026-09-07T09:19:11+00:00,KXNATGAS15M,KXNATGAS15M-26SEP070530-30,no,300,0.3700,124.37,2241.53,6,15498.51,0.13853
2026-09-07T09:19:11+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070530-30,yes,300,0.1600,223.50,525.98,3,10699.94,0.08214
2026-09-07T09:19:11+00:00,KXCOPPER15M,KXCOPPER15M-26SEP070530-30,no,300,0.8300,185.76,540.76,3,12929.50,0.09720
2026-09-07T09:19:11+00:00,KXSILVER15M,KXSILVER15M-26SEP070530-30,yes,300,0.2000,215.51,341.24,3,28814.28,0.08492
2026-09-07T09:19:11+00:00,KXSILVER15M,KXSILVER15M-26SEP070530-30,no,300,0.7800,506.08,2399.08,5,32261.11,0.03802
2026-09-07T09:19:11+00:00,KXWTI15M,KXWTI15M-26SEP070530-30,yes,300,0.3200,739.52,739.52,1,47603.53,0.02633
